duration,src_bytes,dst_bytes,count,label
0.6926787094327364,864,5914,94,0
0.6443238273740107,4606,8011,26,1
0.2594108267262354,1423,1345,12,1
0.08494062741760855,756,3479,89,0
0.054664937835270266,4233,3321,84,1
0.6203119996883864,3859,431,53,0
0.046276273287093384,7769,4693,28,1
0.7766900291995679,3846,8000,47,0
0.6651937775086368,9625,1648,95,0
0.2612281463665562,3527,7656,22,1
0.9411245468532643,5950,9524,26,0
0.3667328934815399,9775,2901,16,0
0.9605137979464956,835,1585,84,0
0.47003330656316766,6706,3596,83,0
0.7730277514937923,2051,7593,51,0
0.8172404254618797,2656,6554,25,0
0.7004643549146807,5042,3997,6,1
0.9662526106248673,7314,4385,51,0
0.7267075494819358,5560,8148,38,1
0.6615418171842516,5633,5993,18,1
0.7937168368925005,6800,7121,15,0
0.7385811780636199,8602,327,88,1
0.11402682696384381,2621,6812,92,1
0.49427897003315524,7662,531,71,0
0.6730720751822479,2264,2635,24,1
0.1685643420683115,7538,2216,20,1
0.736994754476875,4095,5358,76,0
0.5347212321342364,7225,5949,39,0
0.9993021634148357,6300,4922,21,1
0.06689084141599766,5218,9959,97,0
0.6672129654907168,4966,5892,93,0
0.3324512898496016,4269,6337,66,0
0.6018625817428134,2952,1570,58,0
0.8188191063147207,645,9303,33,0
0.551609825057555,6075,4258,56,1
0.7615111998486758,7264,5501,87,1
0.4962884822967155,59,4362,92,1
0.24769488257741523,5217,3564,85,1
0.7307998185806722,5804,1826,84,0
0.5788352200489306,1147,4860,68,0
0.8414924292033645,1000,8855,60,1
0.9630913517224445,9837,4969,80,0
0.1029245976387344,279,4972,60,1
0.9572009849783851,3078,6836,11,0
0.2424338768742783,1695,7929,22,1
0.1406215474500887,2390,2698,78,1
0.9430007932188055,9568,8499,53,1
0.8969012452284104,3919,7717,47,0
0.6951957127948326,1853,7642,98,0
0.2188933697023545,1552,7069,91,1
0.7488898680809364,385,3202,90,0
0.5234964355891597,6802,5820,26,0
0.947260850957537,7457,6476,81,0
0.0020277739881690016,556,9183,17,0
0.9550442100499009,1691,8064,83,0
0.4999614190693358,1444,4634,1,1
0.19549630548975838,2057,2743,98,0
0.20793205678022963,985,7487,70,1
0.91667643682858,0,6253,49,0
0.5186679299279738,6578,5804,17,0
0.8937057059811729,8828,3919,31,1
0.5046093257782036,4859,7020,59,1
0.6596260322913551,1679,8328,78,0
0.5206945813960525,5454,5098,78,1
0.8280959418336902,3037,641,85,1
0.6239928117717939,8884,7641,27,0
0.682402624423287,1836,6923,17,0
0.7236770442942578,5484,1086,31,1
0.4887185641922923,5124,2455,61,0
0.17460381069369257,7760,2943,19,0
0.19652183646941612,84,5972,83,0
0.20961176052212238,1273,6738,66,0
0.6390383042295024,839,8903,11,0
0.21623292145212247,5371,4698,79,1
0.13191258250307236,3766,2225,43,0
0.6003395438204693,3863,493,89,0
0.7211657249928394,3301,2365,29,1
0.023610185106594295,995,7200,75,1
0.2639179815389321,2860,6734,91,0
0.09512924899484065,2177,4356,17,1
0.027521447423479617,9288,3742,59,1
0.9883185267868196,5953,175,83,1
0.673967264170549,3495,2269,82,1
0.1380903300670694,8574,9620,38,1
0.6095293115973973,4217,7448,5,1
0.5760407470642235,6007,3100,23,1
0.6056026229339291,679,5189,17,1
0.648943110165516,4999,2668,52,1
0.004101102533097478,9346,7218,30,0
0.20481675891371065,315,1609,60,1
0.32861994045566456,740,2025,88,1
0.5163388740894328,8846,2575,9,0
0.7209922567136835,7933,5301,63,1
0.5402632334430331,2886,4132,92,1
0.03169799192916822,3193,9196,86,1
0.9737535536388598,4723,830,22,0
0.1864755842901451,4535,5163,80,0
0.9205862014535952,9098,5627,89,0
0.5281285373902102,1245,9190,47,0
0.15125262701962505,2404,2417,56,0
0.45607842346769345,9538,4014,30,0
0.8185923257738211,6079,580,57,0
0.3475520691402618,6650,278,9,0
0.5887467478427119,205,8182,78,1
0.7203196339365032,3895,7667,50,1
0.5478490945037915,2948,7086,71,1
0.11519825724912991,8652,4884,23,0
0.7201938755658686,2091,6097,26,0
0.46245695691673216,6257,653,26,0
0.20761707683042752,6531,579,22,0
0.18159416955964436,2968,6939,45,1
0.5027142347228718,1402,2143,14,0
0.16989319032288464,9526,8465,38,1
0.4500674022377714,6637,4488,38,0
0.5360509382335613,4557,159,16,1
0.8079508453487633,190,250,17,1
0.23958452704899713,2168,8309,60,0
0.4008931735627117,9101,4467,4,0
0.8650518615883951,4824,7146,25,0
0.8157510894559495,1824,8153,77,0
0.5763880695606005,446,7864,17,1
0.8028503008855612,4599,8983,61,1
0.5693677617722448,3873,5632,13,0
0.7081503602170519,7950,4478,78,1
0.08040521851737414,9885,1198,34,1
0.28481167716461764,8690,4268,17,0
0.9652792175773427,902,7682,4,1
0.06415788896370078,6723,4184,12,1
0.071843660415854,4313,7520,44,1
0.45676095816448536,4679,9783,17,0
0.363125378955919,2926,5163,73,1
0.13210219625766184,9489,2266,22,0
0.18634878180039438,1028,8685,53,1
0.6790404886239143,6733,875,22,0
0.42497711350474066,5530,3105,22,0
0.7337611468972705,438,1542,10,0
0.9233403189040987,1809,9417,3,0
0.45772052239440997,4046,33,56,1
0.7706821227936327,3889,4179,91,0
0.6092052883114001,4090,5246,13,1
0.5094826955268146,313,2254,8,1
0.5675431580293134,169,9990,75,1
0.839860669478492,9590,3665,24,0
0.0798445158171679,337,3532,18,0
0.5106242054368076,5785,6186,33,0
0.6593875453944937,4821,6992,85,1
0.6447937525391549,1219,4072,60,0
0.5322200966930525,879,9689,15,1
0.4479563168053745,6863,7386,34,1
0.6725514171891761,6451,6331,57,1
0.9874696065645139,1166,2802,69,1
0.31744543513264534,1358,4731,78,0
0.5245835036561626,8828,8683,91,0
0.4373555873501944,5516,2558,58,0
0.30637506507263834,4515,9028,24,1
0.6458944301181582,8724,9804,38,1
0.6681856355261396,7801,6606,99,0
0.2549330085460937,9493,7263,97,1
0.724013952246309,6520,6420,41,1
0.7176154561136466,7851,4189,50,1
0.9598465851006226,7729,6490,22,0
0.03320577143917025,2198,1227,76,0
0.8159025833618632,2501,3268,87,1
0.9478835682493136,9882,8898,8,1
0.6981604129743082,2277,1233,13,0
0.435661516933606,160,9849,39,0
0.25636653789655284,2901,8838,12,0
0.9570827104635586,1904,7911,78,1
0.8504553037708455,8096,296,45,0
0.6589412349941886,8004,809,91,0
0.2087589702305872,4195,621,19,0
0.33070142767429567,6139,150,20,1
0.500606653954746,8684,1681,67,0
0.5901892280496837,3649,3740,31,1
0.7634085191424635,4124,3504,41,1
0.49008729757829983,5571,9862,63,1
0.7836232281600504,9111,6306,47,0
0.10846446297241119,8621,1765,96,1
0.05935377317958923,5114,4295,13,1
0.2716677527792104,9908,48,57,0
0.6338899955851452,2906,3529,19,1
0.7867108859205144,9561,5090,32,1
0.16488633285584076,2567,8004,95,1
0.824631275851494,5312,8131,30,1
0.24778489863614261,1214,6201,1,1
0.7358597479002545,596,2976,88,0
0.9545787259218492,8149,7309,97,0
0.47314211499424386,749,8113,62,0
0.24483499527995922,5992,495,21,0
0.9215966863178047,5450,2503,70,0
0.13254775185886059,1478,8345,31,0
0.07622086515052084,4375,2115,51,0
0.06833706919094151,7963,1321,80,0
0.5757796039692784,2256,8882,69,1
0.6376625658065502,7104,1688,42,1
0.7469460757092875,3801,3272,28,1
0.90579602220127,5584,158,50,0
0.0281748384399767,53,7420,26,0
0.8082245725759103,7841,6212,37,0
0.19530174081258178,8708,7581,40,1
0.996955677588489,5542,4064,28,0
0.6368006307529447,4699,7593,46,1
0.41420777923055274,9468,8914,13,0
0.7741706811263135,8721,7997,79,0
0.6144542216174655,5497,723,15,0
0.5445539760872271,2523,598,34,0
0.1775524924774653,9381,1360,37,0
0.8276151938461127,849,3518,15,1
0.22419804842441005,1126,6437,4,1
0.7948741138082887,1389,7571,12,0
0.9353840890836874,3825,7270,12,0
0.20662057745188966,495,9224,32,1
0.38159057197933066,5332,1545,73,1
0.637402820399857,5970,1585,15,0
0.21063972161916733,8090,2408,24,0
0.7161087097344584,2404,6418,93,0
0.5624169701805308,6809,8036,33,0
0.6954176585571098,8083,3169,24,0
0.5055286672109713,9939,8526,62,1
0.9792425880555756,4756,4263,15,1
0.5190454363762648,6546,2677,50,0
0.014807199491418288,8311,7018,18,0
0.7185166154901143,3005,9093,71,1
0.841281806376268,5195,3556,12,0
0.744112511588322,8575,1407,53,0
0.05273057920453472,2394,1442,87,0
0.7838796403150516,854,7791,93,1
0.753036292685966,2814,889,73,0
0.6095909181174107,6303,5749,35,0
0.6253538209494877,5206,6246,87,0
0.7473791857927822,8285,7008,45,1
0.18720857505747912,9712,3748,32,1
0.4422765716554081,7626,8069,44,1
0.6163024506986616,8636,1363,47,1
0.44206712359998535,673,4782,47,0
0.8458277473600517,5973,9508,93,1
0.7704757882049752,1317,3307,53,0
0.2245227553728395,4973,6519,40,1
0.7920282252915816,1381,6439,92,0
0.23259457096778835,5521,414,92,1
0.216335368184147,5823,6765,23,0
0.654320793653415,3191,120,21,0
0.7897337519211662,6630,3882,46,1
0.8669822235937557,9318,7353,66,0
0.06984788950211374,4802,3921,43,0
0.7326843596148354,3986,9837,44,1
0.5336305717594737,3703,7953,64,0
0.0943408404476368,4134,7131,1,0
0.6481290944038643,7550,9104,81,1
0.001488711236156015,9473,8120,45,0
0.5413560916246519,4898,6906,50,0
0.37644944721291884,4663,1097,10,1
0.46816348241707506,6877,8800,20,0
0.5914062013983747,7381,4812,56,1
0.04523307837634083,4037,6357,87,0
